id,disp.heinz41,disp.heinz32,disp.heinz28,disp.hunts32,feat.heinz41,feat.heinz32,feat.heinz28,feat.hunts32,price.heinz41,price.heinz32,price.heinz28,price.hunts32,choice
35,0,0,0,0,0,0,0,0,4.6,3.7,5.0000001,3.9000001,1
35,0,0,0,0,0,0,0,0,4.6,2.8000001,5.0000001,3.9000001,1
35,0,1,0,0,0,0,0,0,5.0000001,3.0999999,4.1000001,3.4000002,1
35,0,0,0,0,0,0,0,0,5.0000001,2.7000001,4.6999998,2.9999999,1
35,0,0,0,0,0,0,0,0,4.1999999,2.4,4.3000001,3.0999999,1
35,0,0,0,0,0,1,0,0,4.1999999,2.8000001,4.3000001,3.0999999,1
35,0,1,0,0,0,0,0,0,4.6,2.8000001,4.6999998,3.0999999,1
35,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.7,1
35,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,1
35,0,0,0,0,0,1,0,0,5.0000001,1.5,4.6999998,3.5,1
35,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
35,0,0,0,0,0,0,0,0,4.4,2.1,4.3000001,3.4000002,1
35,0,0,0,0,0,0,0,0,4.6,2.2,4.1999999,3.3,1
36,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.4000002,1
36,0,1,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
36,0,0,0,0,0,0,0,0,4.6,1.7999999,5.2000001,3.7,1
36,0,0,0,1,0,0,0,1,4.6,2.9999999,3.4000002,2.8000001,3
36,0,0,0,0,0,0,1,0,5.0999999,2.9999999,4.6,3.3,1
36,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,1
36,0,0,1,0,0,0,0,0,5.0000001,2.9999999,3.9000001,2.9999999,2
36,0,0,0,0,0,0,0,0,4.8,2.7000001,4.1000001,3.5,2
36,0,1,0,0,0,0,0,0,5.0000001,2.5,4.1000001,3.0999999,1
36,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,1
36,0,0,0,0,0,0,0,0,4.1999999,3.7,3.4000002,3.0999999,1
36,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,1
36,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,1
36,0,1,0,0,0,0,0,0,5.0000001,3.0999999,5.0000001,3.4000002,1
36,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,1
36,0,0,0,0,0,0,1,0,5.0000001,3.7,5.0000001,3.7,1
37,0,0,0,0,0,0,0,0,4.6,3.0999999,4.8999999,4.4,1
37,0,1,0,0,0,0,0,1,4.4,2.7000001,4.1000001,3.5999998,2
37,0,0,0,0,0,0,0,1,4.8,2.7000001,4.1000001,3.5,2
37,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,2
37,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.1999999,3.5,2
37,0,0,0,0,0,1,0,0,5.0000001,3.7,4.6999998,3.5,2
37,0,0,0,0,0,1,0,0,5.2000001,3.5999998,4.6,3.7,2
37,0,0,1,0,0,0,0,0,4.4,3.7,3.7999999,3.4000002,2
37,0,0,1,0,0,0,1,0,5.0000001,3.7,3.9000001,3.5,2
37,0,1,0,0,0,0,0,0,5.2000001,3.7,4.6999998,4.1999999,2
37,0,0,0,0,0,0,0,0,5.2000001,3.7,4.6999998,4.1999999,2
38,0,0,0,0,0,0,0,0,4.6,1.7999999,5.0000001,3.4000002,1
38,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,2
38,0,0,0,0,0,0,0,0,4.4,2.9999999,4.6,4.8,2
38,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
38,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
38,0,0,0,0,0,0,0,0,4.5000002,2.1,4.3000001,3.4000002,1
38,0,0,1,0,0,0,0,0,5.0000001,3.7,3.9000001,3.7,2
38,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,1
39,0,0,0,0,0,0,0,0,4.6,2.8000001,4.8999999,4.1000001,1
39,0,0,0,0,0,0,0,0,4.6,2.8000001,4.8999999,3.0999999,1
39,1,0,0,0,0,0,0,0,3.2000002,2.9999999,3.5,2.8000001,0
39,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
39,0,0,0,0,0,1,0,0,3.7999999,3.4000002,4.3000001,3.0999999,1
39,0,1,0,0,0,0,0,0,4.1999999,3.4000002,4.6,3.0999999,1
39,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,1
39,0,0,0,0,0,0,0,0,4.1999999,2.1,4.6,3.4000002,1
39,0,0,1,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,2
39,0,0,0,0,0,0,0,0,4.1999999,3.7,3.5,2.8999999,2
39,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
39,0,0,0,0,0,0,0,0,4.4,2.2,4.1999999,3.4000002,1
40,0,0,0,0,0,0,0,0,4.6,3.7,5.2999999,3.4000002,1
40,0,0,0,0,0,0,0,0,4.6,2.9999999,3.7999999,2.9999999,2
40,0,0,0,0,0,0,1,0,4.8999999,2.9999999,2.1,3.5,2
40,0,0,0,0,0,0,0,0,4.8999999,3.5,4.1000001,3.9999999,2
40,0,0,0,0,0,0,0,0,4.8999999,3.5,4.3000001,3.7,2
40,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
41,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
41,0,1,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.4000002,1
41,0,0,0,0,0,0,0,0,4.6,3.4000002,4.1999999,3.0999999,2
41,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,1
41,0,1,0,0,0,0,0,0,5.2000001,3.0999999,5.2999999,3.7,1
42,1,0,0,0,0,0,0,0,3.7,2.9999999,3.4000002,2.8000001,3
42,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.4000002,2.8000001,3
42,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
42,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,3
42,0,0,0,0,0,0,0,0,5.2000001,2.8000001,3.5,2.8000001,1
42,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,3
42,0,0,1,0,0,0,0,0,4.5000002,3.7,3.0999999,3.4000002,2
42,0,0,0,0,0,0,0,0,4.5000002,3.7,4.1999999,3.4000002,3
42,0,0,0,0,0,0,0,0,4.5000002,3.7,3.5,2.8000001,2
42,0,0,0,0,0,0,0,0,4.5000002,3.7,3.5,3.4000002,2
42,0,0,1,0,0,0,0,0,5.2000001,3.7,3.5999998,3.7,2
43,0,0,0,0,0,0,0,0,4.6,2.8000001,5.0000001,3.4000002,1
43,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.4000002,1
43,0,0,1,0,0,0,0,0,4.6,3.4000002,2.8000001,3.0999999,2
43,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.1999999,2.8000001,2
43,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
43,0,0,1,0,0,0,0,0,5.0000001,3.0999999,3.9999999,3.0999999,1
43,0,0,0,0,0,0,0,0,4.5000002,3.7,3.5,3.4000002,2
43,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,2
43,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,2.8000001,3
44,0,0,0,0,0,0,0,0,4.6,1.7999999,5.0000001,3.9000001,1
44,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.9000001,1
44,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,1
44,0,0,0,0,0,0,0,0,3.2000002,2.9999999,3.7999999,2.8999999,1
44,0,0,0,0,0,1,0,0,3.7999999,3.4000002,4.3000001,3.0999999,1
44,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,2
44,0,0,0,0,0,0,0,0,4.1999999,2.1,4.6,3.4000002,1
44,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
45,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.4000002,3
45,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,2.8000001,3
45,0,0,0,1,0,1,0,0,4.6,3.0999999,4.5000002,3.5,1
45,0,0,0,0,0,1,0,0,4.6,3.0999999,3.7999999,3.5,1
45,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,1
45,0,0,0,0,0,0,1,0,4.6,2.7000001,4.6,4.8,1
45,0,0,1,0,0,0,0,0,4.6,2.9999999,4.1999999,2.9999999,2
45,0,1,0,0,0,1,0,0,4.4,2.9999999,4.6,4.8999999,1
45,0,0,0,0,0,0,0,1,4.8,2.7000001,2.7000001,3.5,1
45,0,0,0,0,0,0,0,1,4.8999999,2.9999999,4.6999998,4.1000001,1
46,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,3.0999999,3
46,0,1,0,0,0,0,0,0,5.0000001,3.0999999,3.4000002,2.8000001,3
46,0,1,0,0,0,0,0,0,5.0000001,3.0999999,3.4000002,2.8000001,3
46,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,3
46,0,0,0,0,0,0,0,0,5.2000001,3.7,3.9000001,3.7,3
47,0,0,0,0,0,0,0,0,4.6,3.4000002,4.5000002,3.5,3
47,0,0,0,0,0,1,0,0,4.6,3.4000002,4.5000002,3.5,2
47,0,0,0,0,0,0,0,1,4.6,3.4000002,3.7999999,3.3,2
47,0,0,0,0,0,0,1,0,4.8999999,2.9999999,4.6,3.0999999,2
47,0,0,0,0,0,0,1,0,5.0000001,2.9999999,4.6999998,2.9999999,2
47,0,0,0,0,0,1,0,0,5.2000001,3.5999998,4.1999999,3.7,2
48,0,0,0,0,0,0,0,0,4.6,3.7,4.1999999,3.4000002,1
48,0,0,0,0,0,0,0,0,2.9999999,1.7000001,2.6000001,1.8999999,0
48,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.3000001,2.9999999,2
48,0,1,0,0,0,0,0,0,4.6,3.0999999,4.6999998,3.0999999,1
48,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.0999999,1
49,0,0,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,1
49,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,3.0999999,1
49,0,0,0,0,0,0,0,0,4.8,2.7000001,1.7000001,3.3,2
49,0,0,0,0,0,0,0,0,5.2000001,2.8000001,3.5,2.8000001,1
49,0,0,0,0,0,0,0,0,4.8999999,3.5,4.1999999,4.1999999,2
49,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
49,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
49,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
50,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,1
50,0,0,0,0,0,1,0,0,3.7999999,3.4000002,4.3000001,3.0999999,1
50,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,2
50,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,2
50,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
51,0,1,0,0,0,1,0,0,4.6,3.0999999,6.1000001,3.7,1
51,0,0,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
51,0,0,0,0,0,0,0,0,4.6,3.0999999,4.5000002,3.5999998,1
51,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.5999998,1
51,0,0,0,0,0,1,1,0,4.6,3.0999999,4.5000002,3.4000002,1
51,0,1,0,0,1,0,0,0,5.0000001,3.0999999,3.9999999,3.4000002,1
51,0,0,0,0,0,0,0,0,4.6,2.9999999,4.1000001,2.9999999,1
51,0,0,0,0,0,0,0,0,4.1000001,2.9999999,3.5,3.5,1
51,0,0,0,0,0,0,0,0,4.1000001,2.9999999,3.5,3.5,1
51,0,0,0,0,0,0,0,0,3.2000002,2.9999999,3.7999999,2.8999999,1
51,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.1999999,2.8000001,2
51,0,0,0,0,0,0,0,0,4.1000001,2.9999999,4.1000001,3.5,1
51,0,0,0,0,0,0,0,0,4.8999999,2.9999999,4.1000001,3.5,1
51,0,0,0,0,0,0,0,0,4.8,2.7000001,4.1000001,3.5,1
51,0,0,0,0,0,0,0,0,4.8999999,2.7000001,4.1000001,3.5,1
51,0,0,0,0,0,0,0,0,4.8999999,2.7000001,4.1000001,3.5,1
51,0,0,0,0,1,0,0,0,4.6,3.0999999,4.1999999,3.5,1
51,0,0,0,0,1,0,0,0,4.6,3.0999999,4.1999999,3.5,1
51,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.5,1
51,0,1,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.5,1
51,0,0,0,0,0,0,0,0,4.5000002,2.1,4.3000001,3.4000002,1
51,0,1,0,0,0,0,1,0,5.0000001,3.0999999,4.4,3.7,1
52,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
52,0,0,0,0,0,1,0,0,4.6,2.9999999,4.6,4.8,1
52,0,1,0,0,0,1,0,0,4.4,2.7000001,4.6,4.8999999,1
52,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
52,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
53,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
53,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
53,0,0,0,0,0,0,0,0,4.5000002,3.7,3.5,2.8000001,2
53,0,0,0,0,0,0,1,0,5.0000001,3.2000002,5.0000001,4.3000001,1
53,0,0,0,0,0,0,0,0,4.5000002,2.1,4.3000001,3.4000002,1
53,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
54,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.0999999,2
54,0,0,0,0,0,0,0,0,3.2000002,2.9999999,4.3000001,2.8999999,2
54,0,0,0,0,0,0,0,0,4.4,3.3,3.7999999,3.0999999,2
54,0,1,0,0,0,0,0,0,5.0000001,2.6000001,3.9000001,3.0999999,2
54,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,2
54,0,0,0,1,0,0,0,0,5.0000001,3.7,5.0000001,2.5,2
54,0,0,1,0,0,0,1,0,4.6,3.7,3.9000001,2.8999999,2
54,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,2
55,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.7,1
55,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.5,2.9999999,2
55,0,0,1,0,0,0,0,0,5.0000001,2.9999999,3.9999999,2.9999999,1
55,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,1
55,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.8000001,1
55,0,0,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,1
56,0,0,0,0,0,0,0,0,4.6,2.2,5.2000001,3.4000002,1
56,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,1
56,0,0,0,0,0,1,0,0,4.1999999,2.8000001,4.3000001,3.0999999,1
56,1,0,0,0,0,0,0,0,4.1999999,3.0999999,4.6,3.0999999,1
56,0,0,0,0,0,0,0,0,4.1999999,3.7,3.0999999,3.4000002,2
56,1,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,3
56,0,0,0,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,2
56,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,1.7999999,3
56,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
56,0,0,0,0,0,0,0,0,4.4,3.7,4.1999999,2.8000001,3
57,0,0,0,1,0,0,0,0,4.6,3.0999999,3.4000002,2.8000001,2
57,0,0,0,0,1,0,0,0,5.0000001,2.9999999,3.4000002,2.8000001,0
57,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
57,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,3.0999999,3
57,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,3.0999999,3
57,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.4000002,3
57,0,0,1,0,0,0,0,0,4.1999999,3.7,3.0999999,3.4000002,2
57,0,0,0,0,0,0,0,0,4.1999999,3.7,3.4000002,3.0999999,2
57,0,0,1,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,0
57,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,3
57,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,2
58,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8999999,3.0999999,1
58,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.7,2
58,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.4000002,2.8000001,0
58,0,0,0,0,0,0,1,0,4.8,2.7000001,3.7999999,3.5,2
58,0,0,0,0,0,0,0,0,4.8,2.7000001,4.1000001,3.5,2
58,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,0
58,1,0,0,0,0,0,0,0,4.1999999,3.0999999,3.4000002,2.8000001,0
58,0,0,0,0,0,0,0,0,4.4,3.7,3.9999999,3.4000002,0
58,0,0,1,0,0,0,0,0,4.4,3.7,4.1999999,3.4000002,0
59,0,0,0,0,0,0,0,0,4.6,3.5999998,5.0000001,2.8000001,2
59,0,0,0,0,0,0,0,0,4.6,3.4000002,4.5000002,3.5,2
59,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,2.8999999,2
59,0,0,0,0,0,0,0,0,3.5999998,2.9999999,4.1000001,3.5,0
59,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,0
59,0,0,0,0,0,0,0,0,5.0999999,3.0999999,4.1999999,3.7,0
59,0,0,0,0,0,1,0,0,5.2000001,3.5999998,4.6,3.7,2
59,0,0,1,0,1,0,0,0,4.8999999,3.5999998,4.3000001,3.7,2
60,0,0,0,0,0,1,0,0,4.6,3.0999999,4.5000002,3.5,1
60,0,0,0,0,0,0,0,0,3.7,2.9999999,3.5,2.8000001,3
60,0,0,0,0,0,1,0,0,3.7999999,3.4000002,4.3000001,3.0999999,1
60,0,0,0,0,0,0,1,0,4.8999999,2.9999999,4.1000001,3.5,1
60,0,0,1,0,0,0,1,0,4.8999999,2.9999999,3.9000001,3.9999999,1
60,0,0,0,0,0,0,0,0,3.9999999,3.2000002,4.1000001,3.9999999,2
60,0,0,0,0,0,0,0,0,4.8999999,3.5,4.3000001,4.1999999,2
61,0,0,0,0,0,0,0,0,4.6,3.7,4.1999999,3.4000002,1
61,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,1
61,0,0,0,1,0,1,0,0,4.6,3.0999999,4.5000002,3.5,2
61,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,1
61,0,0,1,0,0,0,1,0,4.8999999,2.9999999,4.1000001,3.5,2
61,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,1
61,0,0,0,0,0,0,0,0,4.1999999,3.7,4.3000001,3.4000002,2
61,0,0,1,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,2
62,0,0,0,0,0,0,0,0,4.6,3.7,5.0000001,3.9999999,1
62,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.4000002,1
62,0,1,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
62,0,1,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,1
62,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.4,2.9999999,1
62,0,1,0,0,0,0,0,0,3.7,2.3,4.3000001,3.2000002,1
62,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,0
62,0,1,0,0,0,0,0,0,5.2999999,3.0999999,4.1000001,3.2000002,1
62,0,0,1,0,0,0,0,0,5.0000001,3.7,3.9000001,3.7,2
62,0,0,0,0,0,0,0,0,4.6,2.2,4.1999999,3.3,1
62,0,1,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,1
63,0,0,0,0,0,0,0,0,4.6,2.2,5.0000001,3.4000002,1
63,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.4000002,2.8000001,1
63,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,3
63,1,0,0,0,0,0,0,0,4.3000001,3.0999999,3.4000002,2.8000001,3
63,0,0,1,0,0,0,0,0,4.5000002,3.7,3.7999999,3.4000002,2
63,0,0,0,0,0,0,0,0,4.5000002,3.7,3.9999999,3.4000002,3
63,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,2.8000001,3
64,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.4000002,1
64,0,0,0,0,0,0,0,0,4.6,2.2,5.0000001,3.0999999,1
64,0,0,0,0,0,0,0,0,4.6,1.7999999,5.2000001,3.4000002,1
64,0,0,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
64,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.7,1
64,0,0,0,0,0,1,1,0,4.6,3.0999999,4.5000002,3.4000002,1
64,0,0,0,0,0,0,0,0,5.0000001,2.2,4.6999998,2.9999999,1
64,0,0,0,0,0,0,0,0,5.0000001,3.0999999,3.4000002,2.8000001,1
64,0,0,0,0,0,0,0,0,5.2000001,3.0999999,3.5,2.8000001,1
64,1,0,0,0,0,0,0,0,4.3000001,3.0999999,3.4000002,2.8000001,1
64,0,0,0,0,0,0,0,1,3.9000001,3.9000001,4.3000001,3.7,0
64,0,1,0,0,0,0,0,0,4.5000002,3.0999999,4.3000001,3.4000002,1
64,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,1
64,0,0,1,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,0
64,0,0,0,0,0,0,0,0,4.5000002,2.1,4.3000001,3.4000002,1
64,1,0,0,0,0,0,0,0,4.1999999,3.5,4.8999999,4.1999999,0
64,0,0,0,0,0,0,0,0,4.5000002,2.2,4.1999999,3.4000002,1
64,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,4.1000001,1
65,0,0,0,0,0,0,0,0,4.1000001,2.9999999,4.1000001,3.5,1
65,0,1,0,0,0,0,0,0,3.7,3.0999999,4.3000001,3.2000002,1
65,0,0,0,0,0,1,0,0,4.6,1.2,4.1000001,3.5,1
65,0,0,0,0,0,0,0,0,4.1999999,3.7,3.5,2.8999999,2
65,0,0,0,0,0,1,0,0,5.0000001,1.5,4.6999998,3.5,1
65,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,1
65,1,0,0,0,0,0,0,0,4.1999999,3.5,4.8999999,4.1999999,0
65,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,1
66,0,0,0,0,0,0,0,0,4.6,3.4000002,5.6000002,4.6999998,1
66,0,0,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.5999998,1
66,0,1,0,0,0,0,0,1,4.4,2.7000001,2.8000001,3.5999998,1
66,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,3.0999999,1
66,0,0,0,0,0,0,0,0,4.8999999,2.7000001,4.1000001,3.5,3
66,0,0,0,0,1,0,0,0,4.6,2.7000001,4.1000001,3.5,1
66,0,1,0,0,0,0,0,0,4.6,3.0999999,4.1999999,3.5,1
67,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,2.8999999,3
67,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,3
67,0,0,1,0,0,0,0,0,5.0000001,2.9999999,4.1000001,1.7000001,3
67,0,0,0,1,0,0,0,0,5.0000001,3.4000002,4.5000002,2.8000001,3
67,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.1,3
68,0,0,0,0,0,0,0,1,4.6,3.0999999,5.0000001,3.5999998,2
68,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,2
68,0,0,0,0,1,0,0,0,4.6,2.7000001,4.1000001,3.5,0
68,0,0,0,0,0,0,1,0,5.0000001,3.0999999,4.1999999,3.5,0
68,0,0,0,0,0,0,1,0,5.0000001,3.0999999,4.1999999,3.5,2
68,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
69,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.4000002,3
69,0,0,0,0,0,0,0,0,4.6,3.7,4.6999998,3.4000002,3
69,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.1000001,2.9999999,3
69,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.9000001,3.0999999,2
69,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,3
69,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,3
69,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.5,3
69,0,0,0,0,0,0,0,0,5.2000001,3.2000002,5.2999999,3.7,3
70,0,0,0,0,0,0,0,1,4.6,3.0999999,1.7000001,3.5999998,2
70,0,0,0,0,0,0,0,1,4.6,3.0999999,1.7000001,3.5999998,2
70,0,0,0,0,0,0,0,1,4.6,3.0999999,1.7000001,3.5999998,2
70,0,0,0,0,0,1,0,0,5.0000001,1.2,4.1000001,3.5,1
70,0,0,0,0,0,1,0,0,5.0000001,1.2,4.1000001,3.5,1
70,0,0,0,0,0,1,0,0,4.6,1.2,4.1000001,3.5,1
70,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,3
70,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.5,3
70,0,0,0,0,0,1,0,0,5.0000001,1.5,4.6999998,3.5,1
70,0,0,0,0,0,0,0,0,5.0000001,1.5,4.6999998,3.5,1
70,0,0,0,0,0,0,0,0,4.4,2.1,4.3000001,3.4000002,1
70,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
70,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
71,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5,1
71,0,0,0,0,0,0,0,0,4.6,2.5,5.0000001,3.9000001,1
71,0,0,0,0,0,0,0,0,5.0000001,1.2,4.6999998,2.9999999,1
71,0,0,0,0,0,1,0,0,3.7999999,2.8000001,4.3000001,3.0999999,1
71,0,0,0,0,0,1,0,0,4.1999999,2.8000001,4.3000001,3.0999999,1
71,0,0,1,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,2
71,0,0,1,0,0,0,0,0,4.1999999,3.7,3.0999999,3.4000002,2
71,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,1
71,0,0,0,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,2
71,0,0,0,1,0,0,0,0,5.0000001,3.7,4.6,2.8000001,1
71,0,0,0,0,0,0,0,0,5.0000001,3.7,4.1999999,3.7,2
71,0,1,0,0,0,0,0,0,5.0999999,3.0999999,5.2999999,3.7,1
71,0,0,1,0,0,0,0,0,5.2000001,3.7,3.5999998,3.7,2
